id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
11541020,Le Grazie a Trastevere,2988389,Luca,,I Centro Storico,41.89021,12.47328,Entire home/apt,230,3,84,2019-01-31,2.34,5,238
11541171,Camera Tripla Vaticano,57278425,B&B Vatican Luxury Rooms,,I Centro Storico,41.91399,12.45442,Private room,150,1,1,2018-09-16,0.17,6,315
11541751,NEW!+6 Pers/Next to Metro@5min Vatican-St Peter,60891737,Nicolo J.,,XIII Aurelia,41.89806,12.43676,Entire home/apt,99,1,229,2019-03-04,6.26,3,207
11541759,Navonacentre,41268418,Natali,,I Centro Storico,41.90073,12.47287,Entire home/apt,150,2,2,2017-01-14,0.06,6,198
11542123,Large Apartment in  Tastevere,17230120,Elisabetta,,XII Monte Verde,41.8838,12.47059,Entire home/apt,150,2,6,2018-06-23,0.53,13,258
11543713,Accogliente Appartamento nel Cuore del Rione Monti,60905384,Alessandro,,I Centro Storico,41.89812,12.49666,Entire home/apt,94,3,149,2019-02-19,4.21,1,197
11543746,ROOM IN A SHARING APARTMENT,51292502,Michela,,II Parioli/Nomentano,41.92092,12.52083,Private room,25,3,0,,,5,0
11545161,"Al settimo piano - Pigneto, Rome",1465389,Stefania,,V Prenestino/Centocelle,41.89038,12.52636,Entire home/apt,80,2,54,2018-11-06,1.55,1,188
11546280,Monti terrace penthouse: Up to 2,2405376,Lorenzo,,I Centro Storico,41.8943,12.49033,Entire home/apt,99,30,4,2018-07-03,0.20,72,333
11548302,"""HOMEY ROMAN PENTHOUSE""",34808105,Julie Louise E Alessandro,,II Parioli/Nomentano,41.92148,12.5029,Entire home/apt,140,3,21,2018-09-06,0.58,2,124
11549607,Tiny house in authentic  area rich in street art,45537591,Alessandra,,V Prenestino/Centocelle,41.89075,12.52692,Entire home/apt,67,3,93,2019-01-27,2.58,1,327
11549686,"New apartment Smart TV , wfi,  Roma",2703536,Ivans,,I Centro Storico,41.90519,12.49989,Entire home/apt,80,1,20,2019-01-03,0.59,9,329
11551411,B&B Vacanze a Roma - Twin Room,60766127,Vacanze A Roma,,XI Arvalia/Portuense,41.87096,12.46814,Private room,70,1,0,,,3,309
11557066,SMART FLAT NEAR VIA VENETO,48767393,Adriana,,I Centro Storico,41.91004,12.49594,Entire home/apt,75,3,0,,,1,0
11557260,Babuino 127 Guest House,61035837,Alessandro,,I Centro Storico,41.90645,12.48137,Private room,150,3,1,2017-02-24,0.04,5,352
11557705,Baullari Terrace | In Campo de' Fiori,368565,Andrea,,I Centro Storico,41.89686,12.47178,Entire home/apt,165,3,106,2019-02-24,3.19,9,254
11558134,Private Apt in Rome - St. Peter,45546371,Eleonora,,I Centro Storico,41.91307,12.45427,Entire home/apt,210,1,37,2019-03-01,1.03,3,239
11558285,Casa Aurea Roma,61042776,Franca,,VII San Giovanni/Cinecittà,41.8844,12.51052,Entire home/apt,55,4,95,2019-02-16,2.67,1,303
11558320,Delve into the Delights of Rome from a Spacious Apartment,42837412,Clo,,XIII Aurelia,41.89584,12.45809,Entire home/apt,110,3,73,2019-02-22,2.07,1,261
11558352,Teatro Pace 2 | Comfort and space in Navona,368565,Andrea,,I Centro Storico,41.89864,12.47198,Entire home/apt,250,3,47,2019-03-03,1.45,9,257
11560463,Charming Terrace in Campo de Fiori,22790731,Gianluca,,I Centro Storico,41.89509,12.47182,Entire home/apt,120,2,146,2019-02-21,4.12,13,109
11561508,Amazing PENTHOUSE with JACUZZI,57376982,Francesca,,I Centro Storico,41.90139,12.48772,Entire home/apt,175,3,18,2018-10-21,0.53,11,299
11562577,OD - OSTIENSE,38427964,Garie,,VIII Appia Antica,41.87244,12.48185,Private room,40,1,140,2019-02-20,3.89,8,321
11562796,Design room in the center with iPad,955490,IRooms Srl,,I Centro Storico,41.89669,12.47868,Private room,90,1,4,2016-10-12,0.11,12,274
11562874,sirioedelweiss apartment,61073684,Fairouz,,XI Arvalia/Portuense,41.86767,12.46724,Entire home/apt,110,2,2,2016-08-31,0.06,1,236
11563190,Paolina's house,41268418,Natali,,I Centro Storico,41.90298,12.47528,Entire home/apt,90,2,1,2016-07-01,0.03,6,262
11563521,Luxury Trevi Apartment,761827,Dorotea,,I Centro Storico,41.90165,12.48381,Entire home/apt,260,3,16,2019-01-05,0.44,17,232
11563625,Gladiator'sHouse,41268418,Natali,,I Centro Storico,41.90019,12.4665,Entire home/apt,150,2,1,2016-10-19,0.03,6,232
11563742,Bramante elegant penthouse: Up to 6,2405376,Lorenzo,,I Centro Storico,41.90087,12.47153,Entire home/apt,285,3,1,2017-06-06,0.05,72,0
11564699,Anice  b&b,61086237,Rose  Francesco,,V Prenestino/Centocelle,41.89368,12.55737,Private room,55,1,0,,,3,90
11564770,Anice b&b,61086237,Rose  Francesco,,V Prenestino/Centocelle,41.89337,12.55613,Private room,44,1,5,2016-10-30,0.14,3,365
11564787,Anice b&b,61086237,Rose  Francesco,,V Prenestino/Centocelle,41.8938,12.55582,Private room,55,1,1,2016-03-28,0.03,3,365
11565085,TREVI FOUNTAIN from your window !!!,57376982,Francesca,,I Centro Storico,41.90068,12.48373,Entire home/apt,199,3,52,2019-02-14,1.48,11,39
11566045,Just 500 mt from COLOSSEO!!!,57376982,Francesca,,I Centro Storico,41.88699,12.49841,Entire home/apt,155,3,13,2018-05-30,0.38,11,0
11566494,Your private relaxing room,48805022,Maurizio,,III Monte Sacro,41.94565,12.53217,Private room,25,1,0,,,1,0
11566495,Just 200 meters from SPANISH STEPS!,57376982,Francesca,,I Centro Storico,41.90469,12.4825,Entire home/apt,295,3,37,2018-10-15,1.07,11,297
11567467,Triple Room @ Golden View Spanish Steps,5248415,Alisa & Chris,,I Centro Storico,41.9038,12.48496,Private room,100,1,14,2018-09-16,0.42,5,330
11567756,Cozy room next to Coppedé,13877659,Fernanda,,II Parioli/Nomentano,41.92397,12.51343,Private room,30,1,5,2018-05-15,0.22,1,88
11567766,Lussuoso appartamento,382155,Michele,,VII San Giovanni/Cinecittà,41.86434,12.55104,Entire home/apt,130,3,16,2019-03-06,0.47,12,262
11567836,BOCCACCIO APT,16280286,Andrea,,I Centro Storico,41.90355,12.4882,Entire home/apt,99,1,9,2019-02-07,0.25,11,306
11568479,Sweet home central /private apartment,55935508,Giovanni,,I Centro Storico,41.89039,12.50789,Entire home/apt,35,2,37,2019-02-12,1.02,3,322
11568807,Big Pearl appartamento,382155,Michele,,VII San Giovanni/Cinecittà,41.88522,12.52065,Entire home/apt,120,3,9,2019-02-25,0.26,12,271
11570289,Art lover apartment in the heart of Rome,923233,Gogo,,I Centro Storico,41.8923,12.47571,Entire home/apt,100,3,15,2018-12-10,0.49,1,314
11572077,Four Seasons Termini,61026944,Daniel,,I Centro Storico,41.89324,12.51035,Entire home/apt,65,2,65,2018-10-21,1.82,1,310
11576670,Luxury Apartment,21172673,Rai,,I Centro Storico,41.89933,12.48934,Entire home/apt,900,1,0,,,1,364
11576934,Camera  nel cuore di Roma,59918097,Maria,,XIII Aurelia,41.89963,12.45568,Private room,70,1,5,2018-05-23,0.15,4,351
11577165,Big&Lovely just behind the Vatican Museums &Metro,57529295,"Simone, Francesca&Alessia",,I Centro Storico,41.90742,12.45517,Entire home/apt,109,2,66,2018-06-27,1.85,23,62
11577553,Wonderful 1bdr EUR district 80600,5056483,Bettina,,IX Eur,41.83415,12.46302,Entire home/apt,140,3,0,,,143,242
11577579,Sweet&Cozy Colosseum apt,61200095,William E Alina,,I Centro Storico,41.88921,12.49569,Entire home/apt,85,2,150,2019-03-01,4.15,2,352
11577765,Spanish Steps Terrace 4BR Attic,61200860,Peter - Habitat Italy,,I Centro Storico,41.90351,12.48362,Entire home/apt,450,3,30,2019-02-26,0.89,1,251
11578127,Private terrace close Piazza Navona,7473669,Sara,,I Centro Storico,41.89992,12.46943,Entire home/apt,230,3,29,2018-08-18,0.81,10,143
11578480,THE LIBERTY FLAT ROMA,61208032,Melissa,,I Centro Storico,41.90749,12.47266,Entire home/apt,430,3,14,2019-01-06,0.42,1,289
11578879,Loft Fashion House in Garbatella,6056018,Morgana,,VIII Appia Antica,41.86067,12.48252,Entire home/apt,79,2,53,2019-02-09,1.47,1,332
11578942,Camera nel cuore di Roma,59918097,Maria,,XIII Aurelia,41.90036,12.4556,Private room,70,1,6,2018-01-10,0.33,4,329
11579462,Triple room,49312015,Federico,,I Centro Storico,41.90907,12.47505,Private room,160,1,0,,,2,364
11580228,Tito al Colosseo,4727526,Eleonora,,I Centro Storico,41.89187,12.50448,Entire home/apt,180,2,110,2019-02-25,3.26,3,248
11581447,AMAZING VIEW over St. PETER's DOME!,3101013,Guido,,I Centro Storico,41.90692,12.45134,Entire home/apt,109,3,11,2018-10-15,0.31,7,292
11583833,Spagnoli studio apartment: Up to 4,2405376,Lorenzo,,I Centro Storico,41.90047,12.47505,Entire home/apt,100,3,1,2018-10-02,0.19,72,316
11583859,B&B Insula San Pietro - Red,61248950,Mattia,,I Centro Storico,41.90896,12.46123,Private room,110,1,0,,,4,175
11584499,elegante appartamento nel verde,61253088,Stefano,,XII Monte Verde,41.86345,12.43874,Entire home/apt,48,3,51,2019-01-06,1.42,1,363
11584659,Prestigious flat at Foro Romano,7144811,Valentina,,I Centro Storico,41.89122,12.48158,Entire home/apt,110,3,71,2018-10-13,1.99,2,257
11584745,B&B Insula San Pietro - Orange,61248950,Mattia,,I Centro Storico,41.90963,12.46275,Private room,110,1,0,,,4,175
11585048,B&B Insula San Pietro - Green,61248950,Mattia,,I Centro Storico,41.9091,12.46127,Private room,110,1,5,2018-04-18,0.14,4,175
11585207,B&B Insula San Pietro - Lilac,61248950,Mattia,,I Centro Storico,41.91071,12.46123,Private room,110,1,0,,,4,175
11585432,"Design 2BR, 3 beds, 2terrace loft!!",9579895,Mireya,,I Centro Storico,41.89291,12.51088,Entire home/apt,74,1,29,2018-10-03,0.82,3,8
11585754,Farnese Charming Apartment,2405376,Lorenzo,,I Centro Storico,41.89435,12.47075,Entire home/apt,235,6,8,2018-11-03,0.25,72,191
11585894,Terrazze Navona,88228,Vincenzo,,I Centro Storico,41.90056,12.46969,Private room,92,1,4,2018-11-25,0.17,4,325
11586137,#ArtApartment Bernini Suite B,61265775,Elle,,I Centro Storico,41.89658,12.49719,Entire home/apt,150,2,87,2019-01-27,2.43,3,365
11588349,Luxury arabic room,40114030,Michela,,XIII Aurelia,41.90123,12.44024,Private room,70,2,0,,,1,365
11588415,B&B room with private bath in Roma al Pigneto,59761294,Fiorella,,V Prenestino/Centocelle,41.89103,12.53175,Private room,50,2,46,2018-10-22,1.32,4,343
11588977,Moderno monolocale soppalcato,61289129,Roberta,,XV Cassia/Flaminia,41.97571,12.44086,Entire home/apt,45,1,0,,,1,365
11590562,Colosseo/FAO fab wide apt sleeps 4 people,1944,Antonella,,I Centro Storico,41.88193,12.4844,Entire home/apt,100,3,42,2019-01-02,1.27,10,182
11593564,Apartment with large sunny terrace and view,43031015,Alessandro,,XV Cassia/Flaminia,41.99608,12.48095,Entire home/apt,50,1,0,,,1,342
11596627,Elegante monolocale di lusso,31129468,Simona,,XV Cassia/Flaminia,41.94916,12.44816,Entire home/apt,40,2,6,2019-01-02,0.18,2,179
11597274,little sweet home,41268418,Natali,,I Centro Storico,41.90266,12.47484,Entire home/apt,90,2,0,,,6,251
11597769,#ArtApartment Bernini Suite A,61265775,Elle,,I Centro Storico,41.89824,12.49723,Entire home/apt,120,2,53,2019-01-03,1.53,3,350
11597772,OB -  OSTIENSE,38427964,Garie,,VIII Appia Antica,41.87093,12.48371,Private room,40,1,88,2019-01-27,2.47,8,327
11598506,Maison Cavalleggeri,61365838,Andrea,,XIII Aurelia,41.89991,12.4555,Entire home/apt,80,1,13,2018-07-02,0.37,1,278
11600394,ROME 4 FAMILY-cozy apt near MetroA S.Giovanni up 4,37331397,Andrea & Francesca,,VII San Giovanni/Cinecittà,41.87783,12.50653,Entire home/apt,70,2,23,2018-09-26,0.65,4,265
11600423,Bistons House Ostia beach Penthouse,61358967,Andrea,,X Ostia/Acilia,41.73937,12.28177,Entire home/apt,40,3,16,2019-02-21,0.49,1,98
11600653,OC -  OSTIENSE,38427964,Garie,,VIII Appia Antica,41.87272,12.48132,Private room,40,1,135,2019-02-17,3.76,8,296
11600822,OA - OSTIENSE,38427964,Garie,,VIII Appia Antica,41.87269,12.4813,Private room,40,1,123,2019-02-17,3.42,8,332
11601002,La tua casa a roma! Nuova e comoda!,61377973,Claudio,,II Parioli/Nomentano,41.91825,12.52426,Entire home/apt,120,2,18,2018-10-28,0.50,1,338
11602099,Trastevere Charming Loft,2405376,Lorenzo,,I Centro Storico,41.89005,12.46818,Entire home/apt,127,3,17,2018-10-27,0.49,72,217
11602100,House Santangelo near Navona Square,61390411,Mario,,I Centro Storico,41.89982,12.46562,Entire home/apt,80,2,15,2018-06-13,0.50,1,105
11602203,la casa bonita,61389563,Adrian,,VII San Giovanni/Cinecittà,41.88811,12.52104,Private room,40,1,48,2018-06-09,1.36,1,178
11603637,L' INCANTO DI SAN PIETRO APARTMENT,515412,Laura,,I Centro Storico,41.90759,12.45612,Entire home/apt,140,2,0,,,2,300
11603934,Spagna Loft with extra Bedroom,35278502,Silvia,,I Centro Storico,41.90541,12.48223,Private room,122,3,10,2018-07-05,0.28,1,179
11605266,Calla lily -Silent Studio in front the Colosseum,19235607,Antonio,,I Centro Storico,41.89197,12.49123,Entire home/apt,80,2,90,2019-03-08,2.68,1,285
11606477,Piazza Navona Musicians Escape,21911102,Pietro,,I Centro Storico,41.8979,12.4701,Entire home/apt,92,3,17,2018-10-12,0.48,11,272
11614191,Sunny Colorful Room x Rent in Rome,4666670,Jeanny,,I Centro Storico,41.90768,12.45671,Private room,77,1,0,,,6,365
11614600,Beautiful Room x Rent by Vatican,4666670,Jeanny,,I Centro Storico,41.9072,12.45799,Private room,77,1,0,,,6,365
11614604,Tempora Holiday Home,61495315,Giulia,,VII San Giovanni/Cinecittà,41.88076,12.52173,Entire home/apt,88,1,13,2018-08-11,0.38,1,270
11615064,Apartment in the heart of Rome,9527294,Lorenzo,,I Centro Storico,41.89143,12.47054,Entire home/apt,90,3,40,2019-01-06,1.32,6,275
11615755,Beautiful Roman Apartment Next to Trevi Fountain,761827,Dorotea,,I Centro Storico,41.9013,12.48537,Entire home/apt,175,3,40,2019-01-05,1.88,17,298
11618458,Just 2 minutes from PIAZZA NAVONA!,12790054,Matteo,,I Centro Storico,41.9022,12.47335,Entire home/apt,149,3,9,2019-03-03,0.27,11,320
11618546,St Peter Vatican House,51873259,Livia,,I Centro Storico,41.91034,12.45884,Entire home/apt,93,1,83,2019-02-25,2.72,2,264
11619140,DOMUS COLOSSEUM 1 min to Colosseum!,44961139,Andrea,,I Centro Storico,41.89231,12.48984,Entire home/apt,99,3,216,2019-02-24,6.01,1,125
11619963,Elegant apartment with Terrace,48656418,Matteo,,II Parioli/Nomentano,41.9142,12.47523,Entire home/apt,599,30,5,2017-10-08,0.16,3,358
11620610,"R-home, Spain Steps",61540012,Marco,,I Centro Storico,41.90468,12.48166,Entire home/apt,75,1,90,2019-02-20,2.54,1,288
11620664,Spanish Steps Suite in Historical Building,61539705,Anna,,I Centro Storico,41.90398,12.47963,Entire home/apt,169,3,110,2019-03-03,3.15,2,252
11622971,CENTER ROOM WITH BATHROOM,24729375,Irina,,II Parioli/Nomentano,41.9116,12.50265,Private room,50,1,18,2018-06-17,0.51,4,358
11624489,Independent Floor with Panoramic Terrace,61571874,Diego,,III Monte Sacro,41.97819,12.52989,Private room,30,1,20,2019-02-14,0.66,1,316
11626512,sweet home,2536898,Atiq,,XII Monte Verde,41.88086,12.4636,Private room,40,2,0,,,1,363
11629362,VATICAN MUSEUM APARTMENT,17634009,Olga E Mirko,,I Centro Storico,41.90809,12.45389,Entire home/apt,39,2,42,2018-12-11,1.17,4,263
11631330,TRASTEVERE FLAT 2 - RHOME4U,35955623,Antonio & Valentina,,I Centro Storico,41.88889,12.47616,Entire home/apt,49,2,135,2019-02-20,3.80,7,290
11633820,David & Giulia House,46098768,Valerio,,I Centro Storico,41.89057,12.47039,Entire home/apt,100,1,8,2019-02-11,1.94,3,252
11634022,Your 1 bed 1bath hideaway in Rome !,9579895,Mireya,,I Centro Storico,41.8916,12.51352,Private room,31,1,71,2018-12-07,1.96,3,311
11634464,LILIUM HOUSE APTS - GIOTTO 3,17293975,Angelo,,I Centro Storico,41.87524,12.48359,Entire home/apt,40,2,30,2018-11-07,0.85,5,142
11634948,"Il giardino dei profumi, in centro.",61661331,Carla,,I Centro Storico,41.91946,12.46527,Entire home/apt,106,2,8,2018-05-12,0.23,1,252
11635370,Apartment close to San Pietro,8973851,Stefano,,I Centro Storico,41.90435,12.46132,Entire home/apt,100,3,23,2019-02-17,0.66,35,261
11635609,Apartment close to San Pietro 2,8973851,Stefano,,I Centro Storico,41.90457,12.46319,Entire home/apt,60,2,75,2019-02-28,2.12,35,264
11635781,Apartment close to San Pietro 3,8973851,Stefano,,I Centro Storico,41.90254,12.46102,Entire home/apt,60,3,24,2018-12-05,0.68,35,302
11638375,Double cozy bedroom with private bath,61223414,Giorgia,,I Centro Storico,41.88869,12.51116,Private room,50,1,3,2016-09-24,0.09,3,316
11639223,Double bedroom with private external bathroom,61223414,Giorgia,,I Centro Storico,41.88797,12.51287,Private room,50,1,9,2017-10-09,0.27,3,318
11639428,Double room with private internal bathroom,61223414,Giorgia,,I Centro Storico,41.88777,12.51227,Private room,50,1,1,2016-12-31,0.04,3,319
11640776,San Pietro's house,39864583,Elena,,XIII Aurelia,41.89369,12.43809,Private room,20,365,0,,,1,365
11643883,Castel Sant'Angelo Double Room,8973851,Stefano,,I Centro Storico,41.90322,12.4604,Private room,50,3,2,2016-09-17,0.06,35,277
11645064,VATICAN! NICE ROOM,61752944,Louise,,XIII Aurelia,41.89937,12.45127,Private room,26,1,222,2019-02-22,6.21,2,351
11645416,Navona Inn Apartment,1526961,Paola,,I Centro Storico,41.89495,12.46875,Entire home/apt,250,2,5,2018-09-07,0.15,8,254
11645692,Cozy and comfortable apartment in Testaccio,17212198,Alice,,I Centro Storico,41.87786,12.47777,Entire home/apt,75,2,40,2019-03-04,1.42,1,129
11646721,LARGE HOUSE - CENTRAL - 4 Bedrooms/3 Baths - A/C,61767237,Enzo,,VII San Giovanni/Cinecittà,41.88169,12.51922,Entire home/apt,140,3,86,2019-03-05,2.55,1,287
11647562,Delizioso attico a Roma,61772848,Selene,,XIII Aurelia,41.9019,12.42102,Entire home/apt,45,2,1,2016-06-11,0.03,1,0
11648166,TRASTEVERE STYLISH ★ ROME near VATICAN ★,810033,Genna,,I Centro Storico,41.89535,12.46536,Entire home/apt,100,1,79,2019-02-17,2.19,2,268
11650743,B&B LESTREGHE IN CASA LIBERTY N 3,25001959,Marzia,,II Parioli/Nomentano,41.92041,12.52476,Private room,35,1,25,2019-01-25,0.77,3,356
11651745,Studio House Apartment,61808189,Raffaella Cinzia,,V Prenestino/Centocelle,41.88919,12.54204,Entire home/apt,70,1,5,2018-11-04,0.16,1,287
11652513,"Costantino Secondo, Roma St. Pietro",10996481,Stefano,,I Centro Storico,41.90973,12.45655,Entire home/apt,97,2,49,2019-02-20,1.39,3,320
11653200,Dove c'è Conca c'è Casa,19583137,Davide,,III Monte Sacro,41.94273,12.52591,Private room,19,1,0,,,1,0
11653684,Vatican Rome: Autumn room,32247399,Daniela,,I Centro Storico,41.90468,12.44502,Private room,45,1,131,2019-02-03,3.64,6,359
11654436,70 sqm flat next to the Vatican and the centre,61833046,Francesco,,XIII Aurelia,41.8969,12.44913,Entire home/apt,88,2,123,2018-11-30,3.47,1,17
11654900,Room for rent in Rome,10563603,Lucilla Ines,,II Parioli/Nomentano,41.92264,12.51338,Private room,35,3,0,,,1,0
11657747,Residenza Gonzaga Gianicolense,14031547,Davide,,XII Monte Verde,41.87879,12.4189,Private room,35,1,0,,,2,0
11660662,Appartamento luminoso adatto alle famiglie,45703905,Gianna,,XII Monte Verde,41.85886,12.44905,Entire home/apt,56,3,5,2018-05-01,0.15,1,90
11662420,DOUBLE ROOM,3288993,Cristobal,,I Centro Storico,41.90533,12.46764,Private room,45,1,8,2019-02-18,0.23,7,362
11663712,Adiacente musei vaticani stanza,9434285,Francesca,,I Centro Storico,41.90511,12.44646,Private room,50,2,0,,,1,364
11664545,Casetta Piazza Navona,9956489,Laura,,I Centro Storico,41.8965,12.47088,Entire home/apt,110,1,1,2016-03-27,0.03,3,221
11664655,Montoro Apartment,1526961,Paola,,I Centro Storico,41.89521,12.46996,Entire home/apt,150,2,18,2019-01-07,1.00,8,266
11665396,Rione Monti Independent Room,7226221,Francesco,,I Centro Storico,41.89656,12.489,Private room,48,2,107,2019-02-04,3.13,6,317
11665547,L'Oasi di Baal,7226221,Francesco,,III Monte Sacro,42.01818,12.57181,Entire home/apt,200,2,7,2017-08-18,0.22,6,311
11666124,ChezCocò rooftop ROMA,61928619,Costanza,,II Parioli/Nomentano,41.93185,12.51674,Private room,35,1,0,,,1,0
11667116,Colosseo double room 2,1988250,Massimo,,I Centro Storico,41.885,12.49874,Private room,31,2,60,2018-10-14,1.76,6,321
11667217,Caratteristico app. a Testaccio,61937023,Stefano,,I Centro Storico,41.88019,12.47442,Entire home/apt,80,1,0,,,1,0
11667399,Rome with Style!,61927985,Alessandro,,II Parioli/Nomentano,41.93792,12.51674,Entire home/apt,79,2,47,2018-10-13,1.33,2,140
11667928,Barberini Spanish Steps,43803208,Davide Enrico,,I Centro Storico,41.90199,12.48801,Entire home/apt,280,1,10,2018-10-15,0.29,5,267
11668938,B&B Rome Il veliero,61946886,Federico,,VI Roma delle Torri,41.88372,12.69634,Private room,30,1,0,,,4,365
11668980,Cottage in Monteverde Vecchio,61946821,Giacinto,,XII Monte Verde,41.88285,12.46492,Entire home/apt,110,3,74,2019-02-23,2.11,1,201
11669510,RHome Urban B&B.,61954269,Niccolò,,XII Monte Verde,41.87266,12.45664,Private room,50,2,124,2018-11-13,3.53,2,188
11669637,"Amazing , elegant apartment in the heart of Rome.",60695121,Arturo,,I Centro Storico,41.90279,12.47586,Entire home/apt,210,3,79,2019-03-04,2.23,1,195
11670723,Casa  GinEva  short lets,265699,Livio,,XII Monte Verde,41.88838,12.42176,Entire home/apt,60,3,13,2017-04-18,0.37,1,0
11674133,BIG APARTMENT ROME CENTRE,8862927,URBI ET ORBI ROMA Di ANDREA FRANCES,,I Centro Storico,41.88461,12.50077,Private room,180,2,7,2018-06-23,0.23,7,0
11674548,On the rooftops of Rome (Room 1),61994957,Giampaolo,,I Centro Storico,41.89649,12.50569,Private room,65,2,157,2019-02-22,4.45,3,319
11674799,Ripa Home,61994778,Ripa,,I Centro Storico,41.8894,12.47047,Entire home/apt,50,2,53,2018-11-04,1.45,1,285
11678069,Matrimoniale-Superiore-Bagno privato-Spring Room,20343757,Gianmarco,,XIV Monte Mario,41.91778,12.43942,Private room,120,2,28,2018-12-16,0.78,3,271
11684708,Apartment in Rome - Tre Pini,61407947,Silvia,,IX Eur,41.79015,12.43281,Entire home/apt,29,1,79,2018-08-24,2.22,1,307
11685922,A Star Inn Triple Room Castel Sant'Angelo,26296779,Lucrezia,,I Centro Storico,41.90337,12.49063,Private room,114,1,5,2017-01-01,0.16,9,352
11686064,Amazing attic+terrace nr Campo De Fiori 4pax,2643075,Caterina,,I Centro Storico,41.89777,12.46793,Entire home/apt,107,2,24,2018-10-22,1.08,1,67
11686420,❤️-30%✔️Exclusive Penthouse Next To Vatican WIFI ⭐,42518666,Patrizia,,XIII Aurelia,41.89645,12.43703,Entire home/apt,63,1,137,2019-03-04,3.79,1,336
11686937,Rome Vacation Apartments- Colosseum,16630859,Giacomo,,I Centro Storico,41.88901,12.49652,Entire home/apt,80,1,39,2019-02-16,1.11,3,343
11687693,Flaminio/Ponte Milvio/Parioli/Prati,60900144,Guillermo,,II Parioli/Nomentano,41.9258,12.46309,Entire home/apt,80,3,0,,,1,128
11688962,DELUXE double room IN THE HEART OF ROME,26296779,Lucrezia,,I Centro Storico,41.90322,12.48967,Private room,89,1,3,2017-05-18,0.10,9,352
11689762,"NEW ""Darling Rome""....and you feel at Home!",62107422,Silvana,,XII Monte Verde,41.88371,12.41946,Entire home/apt,65,2,60,2018-07-06,1.65,1,0
11689806,A PLUS Roma boutique flat near Trevi Fountain,26296779,Lucrezia,,I Centro Storico,41.90246,12.48907,Entire home/apt,399,1,7,2018-07-03,0.23,9,350
11690438,Chic double/twin room in Guest House,26296779,Lucrezia,,I Centro Storico,41.90216,12.49066,Private room,99,1,0,,,9,352
11691267,BEST LOCATION IN ROME- superior room at A STAR INN,26296779,Lucrezia,,I Centro Storico,41.90268,12.49081,Private room,114,1,2,2018-11-04,0.09,9,352
11692792,18th-Century Apartment Filled with Books Close to the Tiber,62122671,Francesca,,I Centro Storico,41.88887,12.47547,Entire home/apt,120,3,92,2019-01-04,2.71,1,252
11692937,Double Room in City Centre,62128385,Mattia & Gianluca,,II Parioli/Nomentano,41.91339,12.50618,Private room,59,1,105,2019-02-07,2.98,3,118
11693854,B&B Vietitaly (Colosseum),45299059,Vietitaly,,I Centro Storico,41.89325,12.50538,Private room,45,1,65,2018-08-06,1.80,4,333
11697518,Panoramic house in the heart of Rome near Termini,15389740,Fede,,II Parioli/Nomentano,41.89737,12.51366,Entire home/apt,69,3,41,2018-10-30,1.30,3,310
11704359,Easylife Renovaded Apartment 4 rooms 3° P Rome,62215813,Vincenzo,,VII San Giovanni/Cinecittà,41.88256,12.50799,Entire home/apt,75,1,79,2019-02-25,2.26,2,263
11706018,Modern Living in a Bright Split-Level Suite,62223772,Solares,,I Centro Storico,41.89518,12.47901,Entire home/apt,240,1,10,2019-01-13,0.29,6,235
11706483,Camera charming  vasca idromassagio,62209820,Aida Charming Rooms,,XII Monte Verde,41.86865,12.4442,Private room,65,2,1,2018-05-12,0.10,2,364
11707840,Il Veliero bnb Roma (wood room),61946886,Federico,,VI Roma delle Torri,41.8841,12.69582,Private room,25,1,5,2018-07-20,0.16,4,365
11708373,Elegant ATTIC on VIA DEL CORSO!,61359872,Giulia,,I Centro Storico,41.90416,12.4776,Entire home/apt,159,3,23,2019-02-19,0.76,8,315
11708830,casa vacanze voglia di Roma,62243250,Luca,,I Centro Storico,41.89459,12.50842,Entire home/apt,95,1,94,2019-01-03,2.60,1,314
11709426,Just 250 mt. from PIAZZA NAVONA!,61359872,Giulia,,I Centro Storico,41.90137,12.47527,Entire home/apt,155,3,54,2019-02-17,1.52,8,288
11710388,LE QUATTRO DAME DELUXE ROOM GOLD,62223772,Solares,,I Centro Storico,41.895,12.4779,Private room,180,1,42,2018-02-05,1.18,6,202
11711690,Double Room in Rome,62128385,Mattia & Gianluca,,II Parioli/Nomentano,41.91166,12.50455,Private room,59,1,27,2019-01-03,0.79,3,127
11711924,LE QUATTRO DAME JUNIOR SUITE,62223772,Solares,,I Centro Storico,41.89677,12.47939,Private room,240,1,30,2018-07-12,0.86,6,204
11712648,LE QUATTRO DAME JUNIOR SUITE DELUXE,62223772,Solares,,I Centro Storico,41.89507,12.47796,Private room,230,1,2,2016-09-15,0.06,6,219
11713291,"Domus Solis Saint Peter, Suite 3, front Vatican",57529295,"Simone, Francesca&Alessia",,I Centro Storico,41.90766,12.45776,Private room,89,2,1,2016-05-24,0.03,23,67
11714470,CAMPO DE FIORI PENTHOUSE APARTMENT,62082327,Giacomo,,I Centro Storico,41.89748,12.471,Entire home/apt,110,3,19,2018-06-10,0.56,10,258
11714481,CAMPO DE FIORI APARTMENT,62082327,Giacomo,,I Centro Storico,41.89273,12.4734,Entire home/apt,130,3,1,2016-05-22,0.03,10,269
